PMC2898025.nxml.gz-110,"[['9213'], ['9226'], 'heterogeneity', 'heterogeneity', 'DIFFICULT_TASK', 'PMC2898025.nxml.gz_57']"
PMC2898025.nxml.gz-178,"[['13539'], ['13546'], 'complex', 'complex', 'DIFFICULT_TASK', 'PMC2898025.nxml.gz_79']"
PMC2898025.nxml.gz-181,"[['13583'], ['13594'], 'differences', 'difficult_task', 'difficult_task', 'PMC2898025.nxml.gz_79']"
PMC2898025.nxml.gz-246,"[['16808'], ['16819'], 'complicated', 'complicated', 'DIFFICULT_TASK', 'PMC2898025.nxml.gz_98']"
PMC2898025.nxml.gz-258,"[['17641'], ['17647'], 'rarity', 'difficult_task', 'difficult_task', 'PMC2898025.nxml.gz_104']"
PMC2898025.nxml.gz-387,"[['24375'], ['24384'], 'unable to', 'unable_to', 'DIFFICULT_TASK', 'PMC2898025.nxml.gz_142']"
PMC2898025.nxml.gz-394,"[['24682'], ['24691'], 'difficult', 'difficult', 'DIFFICULT_TASK', 'PMC2898025.nxml.gz_144']"
PMC2898025.nxml.gz-413,"[['25517'], ['25533'], 'cannot be deemed', 'difficult_task', 'difficult_task', 'PMC2898025.nxml.gz_150']"
PMC2898025.nxml.gz-437,"[['26389'], ['26396'], 'complex', 'complex', 'DIFFICULT_TASK', 'PMC2898025.nxml.gz_155']"
PMC2898025.nxml.gz-477,"[['27670'], ['27682'], 'not possible', 'difficult_task', 'difficult_task', 'PMC2898025.nxml.gz_163']"
PMC2898025.nxml.gz-5607,"[['17756'], ['17766'], 'confounded', 'difficult_task', 'difficult_task', 'PMC2898025.nxml.gz_104']"
PMC2898025.nxml.gz-5617,"[['26957'], ['26963'], 'rarity', 'difficult_task', 'difficult_task', 'PMC2898025.nxml.gz_158']"
